Index,AircraftLength,AircraftSpan,AircraftFuelCapacity,AircraftMLW,AircraftACN,AircraftARFF,ReferenceCruiseFL,ReferenceVclimb,ReferenceVcruise,ReferenceVdescent,ReferenceMLD,ReferenceMORA,ReferenceZpOpt,LiveAltitude,LiveFuelWeight,LiveMAR,LiveSR,LiveIAS,LiveVz,AircraftFlightPhase,AircraftGPSLatitude,AircraftGPSLongitude,Heading,AircraftFlapsPosition,AircraftSlatsPosition,AircraftSpoilersPosition,AircraftFuel,AircraftLandingGearAuxilary,AircraftLandingGearPrincipal,LiveCurrentWeight,CurrentWaypointName,CurrentWaypointEstimatedTimeOfArrival,CurrentWaypointPlannedAltitude,CurrentWaypointGPSLatitude,CurrentWaypointGPSLongitude,ReferenceDescentFL,AircraftAntiIcingState,AircraftIcingProbe
84,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1616.82,23000.0,38555.745097280145,25345.673834022004,2523.5248631054,532.7169378835463,0.09575350016420588,318.23168230784086,-164.46124608952232,Cruise,46.41827998674599,1.0315593869888,1.060076096058512,0.0,0.0,0,5563.42,0.0,0.0,54681.5036756296,BALAN,0.5327166062534935,24000,46.516111,1.033333,0,0,0
85,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1616.61,23000.0,38563.74646668695,25345.671470267003,2502.1878780206002,527.3127945733959,0.09559036806264179,318.23074012354164,-164.45973916525077,Cruise,46.463085346351,1.0327013634885,0.9318579453830352,0.0,0.0,0,5516.38,0.0,0.0,54660.1666905448,BALAN,0.28882391144505154,24000,46.516111,1.033333,0,0,0
86,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1616.39,23000.0,38571.747836093746,25345.677984165,2480.8508929358004,522.80711857028,0.09558870331160249,318.2251704744427,-164.67325136931368,Cruise,46.507892262088006,1.0336182910853,0.6319783007447423,0.0,0.0,0,5469.34,0.0,0.0,54638.829705460004,BALAN,0.04480552157049199,24000,46.516111,1.033333,0,0,0
87,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1616.18,23000.0,38579.76281327165,25345.668195567003,2459.4776204614004,517.4469331468463,0.09543082596184704,318.2399263898331,-164.47502562599777,Cruise,46.55269485068499,1.0348851115859001,1.3156704611228178,0.0,0.0,0,5422.22,0.0,0.0,54617.4564329856,SOPIL,2.5918482498406643,24000,47.025833,1.055,0,0,0
88,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1615.97,23000.0,38587.7573787929,25345.64649446,2438.1587790714,514.2700758884667,0.09567423768486996,318.23921492062095,-164.4204830207282,Cruise,46.597491670244,1.0366287247669999,1.608011513990824,0.0,0.0,0,5375.22,0.0,0.0,54596.1375915956,SOPIL,2.3473597626274016,24000,47.025833,1.055,0,0,0
89,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1615.75,23000.0,38595.75194431415,25345.633325041003,2416.8399376814004,509.7620371331689,0.09567210759562647,318.23218527210275,-164.37702646141759,Cruise,46.642283394230006,1.0385794981076,1.743396300707353,0.0,0.0,0,5328.22,0.0,0.0,54574.8187502056,SOPIL,2.1027142034535404,24000,47.025833,1.055,0,0,0
90,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1615.54,23000.0,38603.7465098354,25345.62235614,2395.5210962914,505.2632824888159,0.09567169754125295,318.23086764498487,-164.35747697158354,Cruise,46.687072130852,1.0406268961524001,1.803915627352702,0.0,0.0,0,5281.22,0.0,0.0,54553.499908815604,SOPIL,1.8578387854608818,24000,47.025833,1.055,0,0,0
91,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1615.33,23000.0,38611.7478792422,25345.611435955,2374.1841112066004,500.3384108800384,0.09559060079707583,318.23176848415216,-164.33968600047692,Cruise,46.731859777035,1.0427128606944,1.823221143605291,0.0,0.0,0,5234.18,0.0,0.0,54532.1629237308,SOPIL,1.612766732395358,24000,47.025833,1.055,0,0,0
92,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1615.11,23000.0,38619.749248649,25345.601856137,2352.8471261218,495.84227063669096,0.0955906859341932,318.23209237672904,-164.32114181061326,Cruise,46.776647080904,1.0448036398244,1.817598429770483,0.0,0.0,0,5187.14,0.0,0.0,54510.825938646005,SOPIL,1.3675185555981637,24000,47.025833,1.055,0,0,0
93,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1614.9,23000.0,38627.759122912736,25345.593618521,2331.4874614185,490.81935797498573,0.09548921858250128,318.23222884783746,-164.3047517251256,Cruise,46.821434468562,1.0468770290293001,1.7945117021218568,0.0,0.0,0,5140.05,0.0,0.0,54489.4662739427,SOPIL,1.1220942235919409,24000,47.025833,1.055,0,0,0
94,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1614.69,23000.0,38635.762193290924,25345.586276562,2310.14594041,486.7400473792063,0.09557040003518678,318.23226117434143,-164.290349977055,Cruise,46.866222297613,1.0489150512275,1.7558552044420448,0.0,0.0,0,5093.0,0.0,0.0,54468.1247529342,SOPIL,0.8764952136152293,24000,47.025833,1.055,0,0,0
95,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1614.47,23000.0,38643.77717046882,25345.579611307003,2288.7726679356,481.5201591544296,0.09542838100676782,318.23214717221424,-164.2774508735127,Cruise,46.911010935775,1.0508981683507,1.6982244160180109,0.0,0.0,0,5045.88,0.0,0.0,54446.7514804598,SOPIL,0.6307238234744735,24000,47.025833,1.055,0,0,0
96,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1614.26,23000.0,38651.78534376118,25345.573561872003,2267.417539156,477.4319530592205,0.09550931284692736,318.23168692950856,-164.26666246487073,Cruise,46.955800896223,1.0527967653182,1.6085535288368709,0.0,0.0,0,4998.8,0.0,0.0,54425.3963516802,SOPIL,0.38478408193688884,24000,47.025833,1.055,0,0,0
97,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1614.05,23000.0,38659.80032093907,25345.567163276002,2246.0442666816,472.5265078656165,0.09542751305932864,318.2293053385414,-164.2763634577561,Cruise,47.000593198802,1.0545430399681999,1.4336208808963182,0.0,0.0,0,4951.68,0.0,0.0,54404.0230792058,SOPIL,0.1386894014232549,24000,47.025833,1.055,0,0,0
98,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.83,23000.0,38667.8255039453,25345.341859442997,2224.643778665,467.4527121437164,0.09531098218854447,318.24637347942553,-159.5603720200188,Cruise,47.045390199673996,1.055976845245,1.2050570082581509,0.0,0.0,0,4904.5,0.0,0.0,54382.6225911892,SOPIL,0.10759994442033967,24000,47.025833,1.055,0,0,0
99,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.62,23000.0,38675.84728500875,25345.577606927003,2203.2523624958003,463.1372936764683,0.09534792575287468,318.23377387187287,-164.1923325425478,Cruise,47.090189847758,1.0572221380847,0.9929104145127934,0.0,0.0,0,4857.34,0.0,0.0,54361.23117502,FIR12,0.42118097629382023,23000,47.1667,1.05833,0,0,0
100,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.4,23000.0,38683.8690660722,25345.569110817996,2181.8609463266002,458.63609588484314,0.09534697160705902,318.23062519370956,-164.26938914039016,Cruise,47.134991442901004,1.0582509021155,0.7886170466951248,0.0,0.0,0,4810.18,0.0,0.0,54339.8397588508,FIR12,0.1746029171529248,23000,47.1667,1.05833,0,0,0
101,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.19,23000.0,38691.94187627727,25344.475870081,2160.3334524464003,451.0311818148424,0.09470033548368209,318.0876626682737,-161.6055033935486,Cruise,47.179763139428,1.0601623748470999,3.5075688637284284,0.0,0.0,0,4762.72,0.0,0.0,54318.312264970606,FIR12,0.07260128531960837,23000,47.1667,1.05833,0,0,0
102,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.08,23000.0,38695.89153183905,25165.05982808,2149.801037615,879.8403208016783,0.18563990311249676,305.799330732431,-1312.6279680324535,Cruise,47.223256677490006,1.0706489179541998,13.29454913859517,0.0,0.0,0,4739.5,0.0,0.0,54307.7798501392,STAR_APP-5,12.564532026320808,-1,48.7710331,2.735600628,4200,0,0
103,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.04,23000.0,38697.4632294011,24737.368866074,2145.6098441162003,2076.745997938942,0.43903421755652794,289.4353192054071,-1518.8213381613193,Cruise,47.261998846787,1.0929433187297999,32.84547230263649,0.0,0.0,0,4730.26,0.0,0.0,54303.5886566404,STAR_APP-5,13.092086386719286,-1,48.7710331,2.735600628,4200,0,0
104,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1613.0,23000.0,38699.02982404899,24277.915038946,2141.4322583885,1943.5433466709708,0.41167607770961345,272.1914920007082,-1418.807807291346,Cruise,47.294400894350005,1.124907253832,39.17956321793072,0.0,0.0,0,4721.05,0.0,0.0,54299.411070912705,STAR_APP-5,13.720441649754532,-1,48.7710331,2.735600628,4200,0,0
105,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.96,23000.0,38700.59641869688,23817.745995041,2137.2546726608,1873.1080228103845,0.3975321791084554,264.4783514018243,-1493.8049923262952,Cruise,47.32421791997599,1.1572956026678,36.96852698800672,0.0,0.0,0,4711.84,0.0,0.0,54295.233485185,STAR_APP-5,13.92205056929595,-1,48.7710331,2.735600628,4200,0,0
106,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.92,23000.0,38702.16131237337,23353.781666012,2133.0816228568,1831.8644310880045,0.38953958437983865,260.51690210441694,-1498.540288767477,Cruise,47.353356558403995,1.1886261968901999,36.54557210126197,0.0,0.0,0,4702.64,0.0,0.0,54291.060435381005,STAR_APP-5,13.938484579822601,-1,48.7710331,2.735600628,4200,0,0
107,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.87,23000.0,38703.729607992645,22889.037920751,2128.8995012054,1788.5810819315739,0.3810826821233927,257.0436656113826,-1499.4175996337228,Cruise,47.381968312702,1.2192287565563,36.33753441507543,0.0,0.0,0,4693.42,0.0,0.0,54286.878313729605,STAR_APP-5,13.932535205308849,-1,48.7710331,2.735600628,4200,0,0
108,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.83,23000.0,38705.3013055547,22423.582201411,2124.7083077066004,1749.1214779180812,0.3734103894210045,254.0372226274708,-1499.5611498355565,Cruise,47.410133476329996,1.2491027729669,36.12272799167593,0.0,0.0,0,4684.18,0.0,0.0,54282.6871202308,STAR_APP-5,13.90412572078762,-1,48.7710331,2.735600628,4200,0,0
109,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.79,22957.591135087,38706.869601173974,21957.591135087,2120.5261860552,1721.4143582094064,0.3682201255645837,251.58272451063303,-1499.620134202606,Descent,47.437877321449,1.2783847241073,36.02487058853895,0.0,0.0,0,4674.96,0.0,0.0,54278.5049985794,STAR_APP-5,13.847172902160029,-1,48.7710331,2.735600628,4200,0,0
110,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.75,22491.093484825,38708.43449485047,21491.093484825,2116.3531362512003,1696.9748326347874,0.363708127429355,249.57890962753177,-1499.6823890134146,Descent,47.465225127278,1.3072008646588,35.995335356539904,0.0,0.0,0,4665.76,0.0,0.0,54274.331948775405,STAR_APP-5,13.766102528999987,-1,48.7710331,2.735600628,4200,0,0
111,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.71,22024.127707625,38710.001089498364,21024.127707625,2112.1755505235,1669.676683673592,0.35856517887139444,247.93670375128374,-1499.7270014369753,Descent,47.492207557641,1.335631026457,35.996329042936786,0.0,0.0,0,4656.55,0.0,0.0,54270.1543630477,STAR_APP-5,13.665155860699317,-1,48.7710331,2.735600628,4200,0,0
112,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.66,21556.732991629,38711.56768414625,20556.732991629,2107.9979647958003,1646.3929339193185,0.35426565173181185,246.5864471355253,-1499.7843789103276,Descent,47.518855073256,1.3637271108631,36.01025987233757,0.0,0.0,0,4647.34,0.0,0.0,54265.97677732,STAR_APP-5,13.54780267141661,-1,48.7710331,2.735600628,4200,0,0
113,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.62,21088.945947273998,38713.1393817083,20088.945947273998,2103.806771297,1619.5773743521415,0.34918983513769464,245.47260135778097,-1499.8249682638984,Descent,47.545194773878,1.3915255295138,36.02958222759844,0.0,0.0,0,4638.1,0.0,0.0,54261.785583821205,STAR_APP-5,13.416905637620461,-1,48.7710331,2.735600628,4200,0,0
114,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.58,20620.812397746,38714.70767732758,19620.812397746,2099.6246496456,1603.2965087018265,0.3463681298071729,244.5956609871699,-1499.7824678702473,Descent,47.571251022036,1.4190549004601,36.051113670051826,0.0,0.0,0,4628.88,0.0,0.0,54257.603462169805,STAR_APP-5,13.272355199930177,-1,48.7710331,2.735600628,4200,0,0
115,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.54,20152.366682822,38716.272571004076,19152.366682822,2095.4515998416005,1588.7379564031821,0.34390649490942704,243.97209004758744,-1499.8074436102693,Descent,47.597051279312,1.4463453090382001,36.073733170191296,0.0,0.0,0,4619.68,0.0,0.0,54253.4304123658,STAR_APP-5,13.113232533789285,-1,48.7710331,2.735600628,4200,0,0
116,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.5,19683.623889479,38717.84086662335,18683.623889479,2091.2694781902,1568.6852320992848,0.34024484153409523,243.55007005911702,-1499.8478755370063,Descent,47.622619780712,1.4734227426009,36.09693573181779,0.0,0.0,0,4610.46,0.0,0.0,54249.2482907144,STAR_APP-5,12.942401953537706,-1,48.7710331,2.735600628,4200,0,0
117,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.46,19214.606755371,38719.40576029985,18214.606755371,2087.0964283862004,1556.5638176865918,0.33829077637138344,243.28738693463012,-1499.8824027718756,Descent,47.647975545631,1.5003073514579999,36.120501688402314,0.0,0.0,0,4601.26,0.0,0.0,54245.0752409104,STAR_APP-5,12.762218467037204,-1,48.7710331,2.735600628,4200,0,0
118,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.41,18745.337056436,38720.98085980467,17745.337056436,2082.89616304,1531.928828313062,0.3336081943190466,243.15728071521787,-1499.8936645819315,Descent,47.673133427195,1.5270146507628,36.14560845508372,0.0,0.0,0,4592.0,0.0,0.0,54240.874975564206,STAR_APP-5,12.574209112415497,-1,48.7710331,2.735600628,4200,0,0
119,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.37,18275.828721981,38722.54575348117,17275.828721981,2078.7231132360002,1527.9949974072022,0.3334195246153448,243.13013355933725,-1499.9325908522057,Descent,47.698105211312,1.5535556021449,36.1708164344966,0.0,0.0,0,4582.8,0.0,0.0,54236.7019257602,STAR_APP-5,12.380034411798674,-1,48.7710331,2.735600628,4200,0,0
120,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.33,17806.093595418002,38724.11064715767,16806.093595418002,2074.550063432,1514.57868630386,0.3311567881545959,243.17806647986498,-1499.9555196000513,Descent,47.72289990107701,1.5799382655718002,36.19545962260594,0.0,0.0,0,4573.6,0.0,0.0,54232.5288759562,STAR_APP-5,12.181220931032204,-1,48.7710331,2.735600628,4200,0,0
121,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.29,17336.142431147,38725.67894277695,16336.142431147,2070.3679417806,1498.290425655528,0.3282571621239967,243.2842019945326,-1499.9699502227256,Descent,47.747524151703,1.6061691085324,36.22009397814449,0.0,0.0,0,4564.38,0.0,0.0,54228.3467543048,STAR_APP-5,11.97869148931312,-1,48.7710331,2.735600628,4200,0,0
122,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.25,16865.982556516,38727.24383645345,15865.982556516,2066.1948919766,1488.8251005877114,0.32684221053563445,243.43542707864188,-1499.9823500618736,Descent,47.771982902065,1.6322530515473,36.2448827380885,0.0,0.0,0,4555.18,0.0,0.0,54224.173704500805,STAR_APP-5,11.773151904398713,-1,48.7710331,2.735600628,4200,0,0
123,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.2,16395.619687186,38728.818935958276,15395.619687186001,2061.9946266304,1466.7467146723534,0.32265123774117305,243.62096112936368,-1499.9923417872467,Descent,47.796279785529,1.6581937030177,36.26987262515119,0.0,0.0,0,4545.92,0.0,0.0,54219.9734391546,STAR_APP-5,11.565168173158238,-1,48.7710331,2.735600628,4200,0,0
124,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.16,15925.057576398,38730.383829634775,14925.057576398,2057.8215768264004,1463.99222059429,0.32269838574879867,243.83231748566402,-1499.9999844290596,Descent,47.820417413406,1.6839936079025,36.2950884300766,0.0,0.0,0,4536.72,0.0,0.0,54215.8003893506,STAR_APP-5,11.35517380163009,-1,48.7710331,2.735600628,4200,0,0
125,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.12,15454.298889021002,38731.95212525405,14454.298889021002,2053.639455175,1448.6441271230196,0.319965571976371,244.0626222447488,-1500.0029588355228,Descent,47.844397592011994,1.7096544609513997,36.32054425932607,0.0,0.0,0,4527.5,0.0,0.0,54211.6182676992,STAR_APP-5,11.143507559622169,-1,48.7710331,2.735600628,4200,0,0
126,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.08,14983.345767687,38733.51701893055,13983.345767687,2049.4664053710003,1439.6956699485431,0.31863658233152803,244.3067723121527,-1500.009840626473,Descent,47.868221495878004,1.7351772844262001,36.34624716630195,0.0,0.0,0,4518.3,0.0,0.0,54207.445217895205,STAR_APP-5,10.930411056703555,-1,48.7710331,2.735600628,4200,0,0
127,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.04,14512.199072551999,38735.08191260705,13512.199072551999,2045.2933555670002,1427.6636421679295,0.31661831455676953,244.5601541359717,-1500.011661635083,Descent,47.891889802056,1.7605625704232999,36.37220973046973,0.0,0.0,0,4509.1,0.0,0.0,54203.2721680912,STAR_APP-5,10.71609124688272,-1,48.7710331,2.735600628,4200,0,0
128,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1612.0,14040.860326431999,38736.65701211187,13040.860326431999,2041.0930902208001,1406.4851232690175,0.3125633629793543,244.81944881741748,-1500.0290826777023,Descent,47.915402802677,1.785810399142,36.398441060982144,0.0,0.0,0,4499.84,0.0,0.0,54199.071902745,STAR_APP-5,10.500686339874184,-1,48.7710331,2.735600628,4200,0,0
129,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.95,13569.328848718998,38738.22190578837,12569.328848718998,2036.9200404168002,1403.700663892645,0.3125836548671559,245.0820956381436,-1500.0178385095628,Descent,47.938760490567,1.8109205321226,36.424952235904435,0.0,0.0,0,4490.64,0.0,0.0,54194.898852941005,STAR_APP-5,10.284293683823106,-1,48.7710331,2.735600628,4200,0,0
130,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.91,13097.605041548,38739.790201407646,12097.605041548,2032.7379187654,1388.7364249402824,0.309887585841158,245.3461449950246,-1500.0188798277436,Descent,47.961962623900995,1.835892484315,36.45176390141435,0.0,0.0,0,4481.42,0.0,0.0,54190.716731289605,STAR_APP-5,10.06697795151416,-1,48.7710331,2.735600628,4200,0,0
131,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.87,12625.688385511,38741.35509508415,11625.688385511,2028.5648689614002,1379.8231999870636,0.3085320489571317,245.60958804311016,-1500.0210369054212,Descent,47.985008779494,1.860725581821,36.47889309080571,0.0,0.0,0,4472.22,0.0,0.0,54186.5436814856,STAR_APP-5,9.84880054834843,-1,48.7710331,2.735600628,4200,0,0
132,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.83,12153.578436728001,38742.92339070342,11153.578436728001,2024.38274731,1364.9175291345532,0.30582960545251026,245.87114288781459,-1500.0204213514337,Descent,48.007898396334,1.8854190094266998,36.50635762299494,0.0,0.0,0,4463.0,0.0,0.0,54182.3615598342,STAR_APP-5,9.62978784140602,-1,48.7710331,2.735600628,4200,0,0
133,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.79,11681.27441138,38744.495088265474,10681.27441138,2020.1915538112003,1350.0679330435123,0.3031299246128018,246.13029892939488,-1500.0228993067806,Descent,48.03063081092,1.9099718495817,36.53418315557986,0.0,0.0,0,4453.76,0.0,0.0,54178.170366335406,STAR_APP-5,9.409932479138826,-1,48.7710331,2.735600628,4200,0,0
134,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.74,11208.775578932,38746.061682913365,10208.775578932,2016.0139680835002,1342.5323135242063,0.3020625965562782,246.38585745488817,-1500.0233031966204,Descent,48.053205283985,1.9343831130242,36.56238871075593,0.0,0.0,0,4444.55,0.0,0.0,54173.9927806077,STAR_APP-5,9.189251014877799,-1,48.7710331,2.735600628,4200,0,0
135,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.7,10736.0828855909,38747.62827756125,9736.0828855909,2011.8363823558002,1330.6367748875678,0.3000078404107842,246.64623110780386,-1500.011691337231,Descent,48.075621018245,1.9586517300525002,36.59135337714174,0.0,0.0,0,4435.34,0.0,0.0,54169.81519488,STAR_APP-5,8.967405893465415,-1,48.7710331,2.735600628,4200,0,0
136,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.66,10263.203133895,38749.19317123775,9263.203133895,2007.6633325518003,1320.3651967975948,0.29831076215338753,246.9395301717806,-1499.9500587852588,Descent,48.097877814808996,1.9827769762249,36.62059023325961,0.0,0.0,0,4426.14,0.0,0.0,54165.642145076,STAR_APP-5,8.743386219429196,-1,48.7710331,2.735600628,4200,0,0
137,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.62,9790.153252034499,38750.761466857024,8790.153252034499,2003.4812109004001,1306.394321474417,0.2957704285960391,247.34325344034315,-1499.9370917717454,Descent,48.119981916876,2.0067653692529,36.650107751038156,0.0,0.0,0,4416.92,0.0,0.0,54161.4600234246,STAR_APP-5,8.51450154948342,-1,48.7710331,2.735600628,4200,0,0
138,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.58,9316.9257076399,38752.33316441908,8316.9257076399,1999.2900174016002,1293.0012387241327,0.29335188550986746,247.8478886139333,-1499.9432414073835,Descent,48.141942093662,2.0306265981329,36.680167764513214,0.0,0.0,0,4407.68,0.0,0.0,54157.2688299258,STAR_APP-5,8.281245231065139,-1,48.7710331,2.735600628,4200,0,0
139,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.54,8843.5260072941,38753.90146003835,7843.5260072941,1995.1078957502002,1285.6589033883256,0.29229750944383387,248.43928281358023,-1499.9551306056203,Descent,48.163765609295,2.0543688186513003,36.71084746508844,0.0,0.0,0,4398.46,0.0,0.0,54153.0867082744,STAR_APP-5,8.044244619721804,-1,48.7710331,2.735600628,4200,0,0
140,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.49,8369.9618754722,38755.46635371485,7369.9618754722,1990.9348459462,1278.6560518061392,0.29131472088829075,249.10628605898367,-1499.9608277374746,Descent,48.185458455457,2.0779988593688996,36.74219776052265,0.0,0.0,0,4389.26,0.0,0.0,54148.9136584704,STAR_APP-5,7.80399339183322,-1,48.7710331,2.735600628,4200,0,0
141,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.45,7896.2394592439005,38757.032948362736,6896.2394592439005,1986.7572602185003,1267.7856108491262,0.2894454654282773,249.83990559677287,-1499.9687834635176,Descent,48.207025569870005,2.1015224549407,36.77427922515887,0.0,0.0,0,4380.05,0.0,0.0,54144.7360727427,STAR_APP-5,7.560887898344884,-1,48.7710331,2.735600628,4200,0,0
142,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.41,7422.364353172,38758.59954301063,6422.364353172,1982.5796744908002,1258.5676077414034,0.2879463919387128,250.6334196730336,-1499.976823321711,Descent,48.228471045451,2.1249444557439,36.80713634528068,0.0,0.0,0,4370.84,0.0,0.0,54140.558487015005,STAR_APP-5,7.315230791313284,-1,48.7710331,2.735600628,4200,0,0
143,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.37,7038.6088885637,38760.17124057267,6038.6088885637,1978.3884809920003,1230.9797992121487,0.2822312452338932,248.1468159303251,-874.8807841750962,Descent,48.249741666532,2.1482039579215,36.832951995839814,0.0,0.0,0,4361.6,0.0,0.0,54136.3672935162,STAR_APP-5,7.151484825450249,-1,48.7710331,2.735600628,4200,0,0
144,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.31,6846.896801425,38762.4267286325,5846.896801425,1972.3738461658002,838.0523725107681,0.1927292650783444,244.01197100326434,-472.06199148681367,Descent,48.270526633598,2.1709517992303002,36.85260128081801,0.0,0.0,0,4348.34,0.0,0.0,54130.352658690004,STAR_APP-5,7.010700937908949,-1,48.7710331,2.735600628,4200,0,0
145,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.19,6750.3690068713,38766.8900775533,5750.3690068713,1960.4715823770002,421.51165759921275,0.0975247351054378,244.76530269509112,-279.8310425809235,Descent,48.29115669825,2.1935589972593,36.88235239229074,0.0,0.0,0,4322.1,0.0,0.0,54118.4503949012,STAR_APP-5,6.7166461487608915,-1,48.7710331,2.735600628,4200,0,0
146,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1611.06,6700.3793439889005,38771.85351206202,5700.3793439889005,1947.2357570204001,377.0997736942194,0.08784225508377035,245.3858979302302,-181.12683604286704,Descent,48.311822901814004,2.2162440672482,36.91654476458407,0.0,0.0,0,4292.92,0.0,0.0,54105.2145695446,STAR_APP-5,6.420834526882454,-1,48.7710331,2.735600628,4200,0,0
147,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1610.92,6672.614729164799,38776.94281845342,5672.614729164799,1933.66427331,365.2890519391028,0.08568825989657584,245.56150327784403,-76.49646284095392,Descent,48.332495614931,2.2389746919209,36.951079804651954,0.0,0.0,0,4263.0,0.0,0.0,54091.64308583421,STAR_APP-5,6.134350331664241,-1,48.7710331,2.735600628,4200,0,0
148,37.57,35.8,24210.0,66000.0,ACN.csv,6,240,2500,420.0,1500,1610.79,6631.248935176701,38782.01511513095,5631.248935176701,1920.1381488366003,364.5125288799358,0.08610844067106425,246.1237612522456,-566.2325789827617,Descent,48.353162127346,2.2617392535317,36.999608484738644,0.0,0.0,0,4233.18,0.0,0.0,54078.1169613608,STAR_APP-5,5.840079571062362,-1,48.7710331,2.735600628,4200,0,0
